run_id,timestamp,protocol,http_version,payload,attempt,http_code,size_bytes,time_namelookup_s,time_connect_s,time_appconnect_s,time_pretransfer_s,time_starttransfer_s,time_total_s,time_to_last_byte_s,body_transfer_s,speed_Bps,speed_KBps,speed_MBps,num_connects,num_redirects
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,12,200,1048576,0.000149,0.000185,0.002389,0.002403,0.002645,0.003272,0.003272,0.000627,320469437,312958.435,305.623,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,13,200,1048576,0.000185,0.000226,0.002367,0.002380,0.002624,0.003253,0.003253,0.000629,322341223,314786.351,307.409,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,14,200,1048576,0.000173,0.000210,0.002325,0.002337,0.002590,0.003207,0.003207,0.000617,326964764,319301.527,311.818,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,15,200,1048576,0.000161,0.000202,0.002365,0.002379,0.002635,0.003265,0.003265,0.000630,321156508,313629.402,306.279,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,16,200,1048576,0.000163,0.000201,0.002376,0.002393,0.002644,0.003269,0.003269,0.000625,320763536,313245.641,305.904,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,17,200,1048576,0.000164,0.000206,0.002370,0.002383,0.002657,0.003250,0.003250,0.000593,322638769,315076.923,307.692,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,18,200,1048576,0.000165,0.000207,0.002363,0.002376,0.002641,0.003253,0.003253,0.000612,322341223,314786.351,307.409,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,19,200,1048576,0.000166,0.000205,0.002344,0.002357,0.002593,0.003249,0.003249,0.000656,322738073,315173.899,307.787,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,20,200,1048576,0.000166,0.000204,0.002351,0.002365,0.002613,0.003237,0.003237,0.000624,323934507,316342.292,308.928,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,21,200,1048576,0.000180,0.000219,0.002330,0.002341,0.002621,0.003236,0.003236,0.000615,324034610,316440.049,309.023,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,22,200,1048576,0.000191,0.000236,0.002372,0.002387,0.002642,0.003228,0.003228,0.000586,324837670,317224.287,309.789,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,23,200,1048576,0.000163,0.000205,0.002369,0.002383,0.002642,0.003305,0.003305,0.000663,317269591,309833.585,302.572,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,24,200,1048576,0.000174,0.000215,0.002389,0.002403,0.002651,0.003361,0.003361,0.000710,311983338,304671.229,297.530,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,25,200,1048576,0.000170,0.000210,0.002368,0.002381,0.002640,0.003227,0.003227,0.000587,324938332,317322.590,309.885,1,0
20260426T221325Z,2026-04-26T22:13:26Z,HTTP/1.1,1.1,1mb.bin,26,200,1048576,0.000160,0.000199,0.002353,0.002368,0.002625,0.003194,0.003194,0.000569,328295554,320601.127,313.087,1,0
